id_building,price_m2,easting,northing,id_cadas_com,floors_total,floor_entrance,year_built,year_ren_roof,year_ren_face,constr_type,elevator,house_type,no_appart,trans_date,floor_appartment,postion_type,duplex,living_area,total_area,year_ren_wind,year_ren_inst,floor_above_ground,dist_airport,dist_public_transport,elevation,dist_schools,dist_highway_entr,dist_highway,dist_railway,dist_recreation,dist_main_roads,dist_regional_roads,dist_river,construct_age,roof_age,facade_age,inst_age,windows_age
1145,1934,465007.54,103317.24,2680,9,1,1974-10-13,1974-10-13,1974-10-13,combination_of_different_materials,1,single,56,2009-03-18,5,floor,0,54.3,60.4,1974-10-13,1974-10-13,5,18352.11133,360.5551147,294,200,670.8203735,200,400,1236.931641,360.5551147,670.8203735,1077.032959,12575,12575,12575,12575,12575
1146,2198,460487.3,100282.4,1723,4,1,2003-10-13,2003-10-13,2003-10-13,concrete,0,single,6,2013-02-13,2,floor,0,79.6,90.5,2003-10-13,2003-10-13,2,20289.16016,282.8427124,294,300,1920.937256,1772.004517,0,921.9544678,141.4213562,1802.775635,500,3411,3411,3411,3411,3411
1147,2805,458688.17,98967.49,1723,3,1,2001-10-13,2001-10-13,2001-10-13,brick,0,single,6,2013-01-09,2,floor,0,38.5,42.3,2001-10-13,2001-10-13,2,21500.23242,860.2325439,294,400,316.2277527,141.4213562,200,2195.449951,424.2640686,200,0,4106,4106,4106,4106,4106
1148,1836,460926.12,102983.73,1739,16,2,1972-10-13,2004-10-13,2002-10-13,concrete,1,single,95,2011-12-15,2,floor,0,77.6,77.6,1972-10-13,1972-10-13,2,17650.49609,100,303,300,1220.655518,1118.033936,412.3105774,640.312439,0,3178.049805,1513.274536,14307,2619,3350,14307,14307
1149,2294,464330.24,101677.76,1730,7,3,1959-10-13,1959-10-13,1959-10-13,combination_of_different_materials,0,double,14,2011-01-19,3,floor,0,43.6,45.2,1959-10-13,1959-10-13,3,19645.10156,300,294,200,1838.477661,1838.477661,0,1019.803894,300,1838.477661,316.2277527,18726,18726,18726,18726,18726
1150,1883,464685.74,101517.14,1730,14,1,1970-10-13,1970-10-13,2012-10-13,combination_of_different_materials,1,single,71,2010-05-05,6,floor,0,47.8,53.2,2003-10-13,1970-10-13,6,19955.19922,141.4213562,285,100,1749.285522,1702.938599,200,984.8858032,100,1749.285522,100,14449,14449,14449,14449,2396
1151,1918,460716.33,103330.86,1739,12,1,1973-10-13,2004-10-13,1973-10-13,concrete,1,single,68,2011-02-24,9,floor,0,63.1,66.1,1973-10-13,1973-10-13,9,17327.72266,100,304,0,860.2325439,761.5773315,412.3105774,824.6211548,0,3257.299561,1392.838867,13648,2325,13648,13648,13648
1152,2341,460701.47,103162.35,1739,11,1,1967-10-13,1997-10-13,1967-10-13,concrete,1,single,163,2012-11-30,1,floor,0,39.3,42.9,2002-10-13,1967-10-13,1,17526.26563,100,303,200,1029.562988,943.3981323,500,632.4555054,0,3324.154053,1334.166382,16485,5527,16485,16485,3701
1153,2559,459910.32,103612.63,1738,5,1,1972-10-13,1993-10-13,2006-10-13,combination_of_different_materials,0,other,77,2010-04-26,2,floor,0,38.3,46.4,2006-10-13,2000-10-13,2,16949.92578,141.4213562,307,100,360.5551147,200,860.2325439,1004.987549,412.3105774,2996.664795,943.3981323,13709,6039,1291,3482,1291
1154,2516,460392.78,103346.21,1739,6,1,1960-10-13,1960-10-13,1960-10-13,concrete,0,single,39,2010-11-26,2,floor,0,47.7,58.9,1960-10-13,1960-10-13,2,17293.92969,223.6067963,304,100,728.0109863,632.4555054,640.312439,806.225769,141.4213562,3498.571045,1118.033936,18306,18306,18306,18306,18306
1155,2268,462970.63,102418.35,2636,6,2,1961-10-13,1997-10-13,1961-10-13,combination_of_different_materials,0,single,20,2010-01-21,2,ground_floor,0,52.9,58,1961-10-13,1961-10-13,2,18627.13086,100,297,200,1969.771606,1838.477661,700,1923.538452,0,2012.461182,1431.782104,17632,4483,17632,17632,17632
1156,4430,463596.64,102421.52,2636,6,1,2006-10-13,2006-10-13,2006-10-13,concrete,1,single,17,2012-10-16,2,floor,0,60.5,74.7,2006-10-13,2006-10-13,2,18777.91211,200,296,200,1811.077026,1612.451538,700,1726.2677,100,1824.828735,1208.304565,2195,2195,2195,2195,2195
1157,1957,462984,103802,1736,12,1,1977-10-13,1997-10-13,1977-10-13,concrete,0,raw,34,2010-06-08,4,floor,0,56.2,61,1977-10-13,1977-10-13,4,17269.91602,400,301,100,761.5773315,600,1004.987549,1252.99646,360.5551147,943.3981323,1300,11926,4621,11926,11926,11926
1158,3264,457854.45,99221.52,1994,5,1,1999-10-13,1999-10-13,1999-10-13,concrete,0,single,22,2011-02-15,2,ground_floor,0,38.3,38.3,1999-10-13,1999-10-13,2,21315.01758,984.8858032,297,100,1204.159424,0,360.5551147,2441.311035,1204.159424,223.6067963,100,4143,4143,4143,4143,4143
1159,2417,458735.15,108030.13,1753,7,1,2004-10-13,2004-10-13,2004-10-13,brick,1,raw,49,2010-11-16,1,floor,0,33.1,39.2,2004-10-13,2004-10-13,1,12500.40039,141.4213562,302,400,1280.624878,894.4271851,1029.562988,2601.922363,1700,0,141.4213562,2225,2225,2225,2225,2225
1160,2048,461559.72,109530.99,1749,3,1,2004-10-13,2004-10-13,2004-10-13,brick,0,single,5,2009-09-09,2,ground_floor,0,50.3,50.8,2004-10-13,2004-10-13,2,11375.85156,223.6067963,311,100,1341.640747,1100,3577.70874,1612.451538,3488.552734,1513.274536,0,1792,1792,1792,1792,1792
1161,3381,463694.16,102346.22,2706,9,1,2000-10-13,2000-10-13,2000-10-13,concrete,1,single,144,2010-06-15,11,floor,0,69.5,119.3,2000-10-13,2000-10-13,11,18901.05859,141.4213562,296,200,1902.629761,1655.294556,600,1612.451538,0,1910.497314,1077.032959,3532,3532,3532,3532,3532
1162,2390,461674.01,102132.56,1740,6,1,1940-10-13,1940-10-13,1940-10-13,brick,0,single,17,2012-03-06,2,ground_floor,0,41,47.4,2006-10-13,2006-10-13,2,18659.31445,282.8427124,300,400,2420.743652,2302.172852,0,600,282.8427124,3041.381348,1118.033936,26077,26077,26077,1971,1971
1163,2353,461530.59,99514.4,1722,6,2,1968-10-13,1968-10-13,1968-10-13,concrete,0,single,22,2012-10-01,1,floor,0,51,57.9,1968-10-13,1968-10-13,1,21199.29297,223.6067963,291,400,1503.32959,1200,1208.304565,1252.99646,100,2507.987305,424.2640686,16059,16059,16059,16059,16059
1164,2439,462603.26,105248.76,1734,11,2,1974-10-13,1974-10-13,1974-10-13,concrete,1,other,55,2010-08-06,8,floor,0,69.7,76.6,1974-10-13,1974-10-13,8,15814.23438,100,303,200,707.1068115,700,300,700,200,1500,728.0109863,13081,13081,13081,13081,13081
1165,2797,461608.98,99334.46,1722,7,1,2005-10-13,2005-10-13,2005-10-13,concrete,1,other,145,2009-07-15,3,floor,0,91.7,108.3,2005-10-13,2005-10-13,3,21411.21289,141.4213562,291,400,1300,1000,1236.931641,1280.624878,0,2561.249756,282.8427124,1371,1371,1371,1371,1371
1166,1655,463632.82,99223.89,1695,6,1,1968-10-13,1968-10-13,2011-10-13,combination_of_different_materials,0,double,65,2013-01-28,2,floor,1,57.4,64.4,1968-10-13,1968-10-13,2,21878.98438,100,293,200,2009.975098,1788.85437,200,223.6067963,100,1941.648804,1029.562988,16178,16178,473,16178,16178
1167,2677,458122.66,104045.21,1755,7,1,1991-10-13,2008-10-13,1991-10-13,other_material,1,single,74,2009-09-16,1,floor,0,69.1,83.1,1991-10-13,1991-10-13,1,16507.57422,500,311,1000,721.1102295,500,2109.502197,1838.477661,1780.449341,2353.720459,400,6548,338,6548,6548,6548
1168,4033,459643.61,102691.54,1739,4,1,2001-10-13,2001-10-13,2001-10-13,combination_of_different_materials,1,raw,9,2011-09-15,2,ground_floor,0,84.3,99.6,2001-10-13,2001-10-13,2,17828.06836,300,307,500,989.9495239,894.4271851,1627.88208,223.6067963,1140.175415,3394.112549,200,3624,3624,3624,3624,3624
1169,1986,461010.42,102879.76,1739,14,2,1971-10-13,2003-10-13,2006-10-13,concrete,1,single,96,2011-12-17,11,floor,0,69,76.7,2004-10-13,1971-10-13,11,17762.88281,100,302,100,1360.147095,1252.99646,360.5551147,608.2762451,100,3130.495117,1603.121948,14675,2987,1891,14675,2621
1170,1792,466700.1,101049.87,1772,6,2,1986-10-13,1986-10-13,1986-10-13,concrete,0,single,42,2012-11-28,2,floor,0,85.4,95.8,1986-10-13,1986-10-13,2,21115.39648,200,280,400,761.5773315,632.4555054,670.8203735,1562.049927,300,1280.624878,200,9543,9543,9543,9543,9543
1171,2212,463769.21,107080.72,1756,5,1,1988-10-13,1988-10-13,1988-10-13,concrete,0,raw,13,2009-10-14,2,floor,0,52,64.2,1988-10-13,1988-10-13,2,14337.71289,100,304,200,2785.677734,2668.332764,700,984.8858032,583.0952148,1166.19043,223.6067963,7671,7671,7671,7671,7671
1172,1739,465007.54,103317.24,2680,9,1,1974-10-13,1974-10-13,1974-10-13,combination_of_different_materials,1,single,56,2012-09-10,1,floor,0,69,73.7,1974-10-13,1974-10-13,1,18352.11133,360.5551147,294,200,670.8203735,200,400,1236.931641,360.5551147,670.8203735,1077.032959,13847,13847,13847,13847,13847
1173,2908,460117.89,103792.62,1738,12,2,1971-10-13,1996-10-13,2009-10-13,concrete,1,other,75,2012-05-28,4,floor,0,25.1,27.4,1995-10-13,1971-10-13,4,16767.23047,223.6067963,307,200,223.6067963,100,583.0952148,1236.931641,141.4213562,2915.47583,1140.175415,14838,5706,958,14838,6072
1174,2019,459088.05,103413.21,1738,3,1,1975-10-13,1975-10-13,1975-10-13,combination_of_different_materials,0,other,5,2012-04-06,1,floor,0,31.2,32.7,1975-10-13,1975-10-13,1,17107.30859,100,306,200,200,100,1627.88208,905.5385132,1208.304565,2942.787842,360.5551147,13325,13325,13325,13325,13325
1175,1775,462342.39,103389.89,2636,12,1,1963-10-13,1963-10-13,1963-10-13,concrete,0,single,20,2012-04-02,3,floor,0,33.8,39,1963-10-13,1963-10-13,3,17495.71289,200,302,300,1170.469971,1100,400,1769.180542,200,1749.285522,2000,17704,17704,17704,17704,17704
1176,2186,459629.83,104876.7,1738,12,1,1983-10-13,1983-10-13,1983-10-13,concrete,1,single,140,2012-01-26,5,floor,0,54.9,62.1,1983-10-13,1983-10-13,5,15632.01855,100,311,300,1081.665405,905.5385132,360.5551147,2308.679199,100,1720.465088,781.0249634,10332,10332,10332,10332,10332
1177,2455,465301.8,103249.4,2680,9,2,1981-10-13,1981-10-13,1981-10-13,concrete,1,double,55,2012-04-26,5,floor,0,38.9,43.9,1981-10-13,1981-10-13,5,18552.08789,223.6067963,292,200,360.5551147,100,300,1431.782104,200,360.5551147,1104.536133,11153,11153,11153,11153,11153
1178,2535,460041.3,103359.3,1739,5,1,1970-10-13,1999-10-13,1970-10-13,concrete,0,raw,30,2010-11-24,2,ground_floor,0,50.1,59.7,2009-10-13,1970-10-13,2,17256.88281,100,305,200,640.312439,509.901947,943.3981323,728.0109863,500,3310.589111,781.0249634,14652,4060,14652,14652,407
1179,2395,463342,102575,2636,6,2,1952-10-13,1952-10-13,1952-10-13,wood,0,single,16,2012-11-27,2,ground_floor,0,38,46.9,1952-10-13,1952-10-13,2,18506.75586,141.4213562,298,200,1676.30542,1552.41748,900,1992.48584,100,1708.800781,1486.606934,21960,21960,21960,21960,21960
1180,2740,462681.33,105118.48,1735,15,3,1972-10-13,2000-10-13,1972-10-13,combination_of_different_materials,1,other,70,2011-10-12,7,floor,0,28.1,28.1,1972-10-13,1972-10-13,7,15936.43652,141.4213562,303,200,600,600,412.3105774,608.2762451,100,1360.147095,670.8203735,14243,4016,14243,14243,14243
1181,2982,462906.99,102167.36,2636,9,3,1989-10-13,1989-10-13,1989-10-13,concrete,1,other,21,2011-09-20,2,floor,0,34.2,39.2,1989-10-13,1989-10-13,2,18798.4043,200,298,200,2193.171143,2061.552734,500,1708.800781,200,2236.067871,1236.931641,8012,8012,8012,8012,8012
1182,3020,459664.04,104819.12,1738,14,1,1983-10-13,1983-10-13,1983-10-13,concrete,1,single,140,2010-04-01,6,floor,0,24.5,31.2,1983-10-13,1983-10-13,6,15731.81445,141.4213562,311,300,1000,900,424.2640686,2209.072266,100,1802.775635,721.1102295,9667,9667,9667,9667,9667
1183,2593,465114.48,100430.16,1732,17,2,1978-10-13,1978-10-13,2013-10-13,concrete,1,single,154,2010-05-04,13,floor,0,27,27,1978-10-13,1978-10-13,13,21124.86719,100,290,300,2469.817871,2334.523438,1170.469971,282.8427124,100,2433.10498,223.6067963,11526,11526,11526,11526,11526
1184,2012,462919.73,100740.97,1727,7,2,1950-10-13,1950-10-13,1950-10-13,concrete,0,single,55,2011-05-20,2,floor,0,68.6,79.3,1950-10-13,1950-10-13,2,20261.53906,0,292,100,2996.664795,2729.46875,583.0952148,500,0,3413.209717,100,22134,22134,22134,22134,22134
1185,1795,465289.84,101001.31,1732,6,1,1975-10-13,2005-10-13,1975-10-13,concrete,0,other,107,2011-03-01,4,floor,0,55.7,60.9,1975-10-13,1975-10-13,4,20618.92383,141.4213562,284,300,1878.829468,1838.477661,632.4555054,894.4271851,400,2022.374878,200,12923,1965,12923,12923,12923
1186,2463,463075.27,103768.78,1736,6,1,1976-10-13,1999-10-13,2009-10-13,concrete,0,other,62,2010-06-18,2,floor,0,54.4,59.4,1976-10-13,1976-10-13,2,17295.66406,500,301,0,806.225769,600,1104.536133,1208.304565,447.2135925,860.2325439,1264.911011,12301,3901,248,12301,12301
1187,2786,465942.63,101030,1730,7,1,1984-10-13,1984-10-13,1984-10-13,concrete,0,single,125,2010-02-01,3,floor,0,42,49.2,1984-10-13,1984-10-13,3,20821.62305,223.6067963,286,0,1529.705811,1414.213623,500,1216.55249,400,1886.796265,141.4213562,9242,9242,9242,9242,9242
1188,1821,464120.2,102266.72,2706,7,1,1965-10-13,2006-10-13,1965-10-13,combination_of_different_materials,0,single,12,2012-10-15,2,floor,0,67,69.3,1965-10-13,1965-10-13,2,19012.89063,141.4213562,295,100,1655.294556,1476.4823,500,1600,141.4213562,1655.294556,948.6832886,17169,2194,17169,17169,17169
1189,2195,462960,102238,2636,6,1,1968-10-13,1977-10-13,1994-10-13,combination_of_different_materials,0,raw,120,2012-09-10,2,floor,0,61.5,65.5,1968-10-13,1968-10-13,2,18798.4043,200,298,200,2193.171143,2061.552734,500,1708.800781,200,2236.067871,1236.931641,16038,12751,6542,16038,16038
1190,1500,461341.13,102579.87,1740,4,1,1909-10-13,1995-10-13,2006-10-13,combination_of_different_materials,0,raw,7,2010-07-12,2,ground_floor,0,60,67.1,1909-10-13,1909-10-13,2,18102.48633,223.6067963,301,100,1780.449341,1664.331665,282.8427124,500,0,3023.243408,1503.32959,36797,5386,1368,36797,36797
1191,2261,465721.94,101174.65,1730,16,1,1980-10-13,1980-10-13,1980-10-13,concrete,1,other,124,2011-10-07,2,floor,0,39.8,49.8,1980-10-13,1980-10-13,2,20564.5332,100,287,300,1552.41748,1529.705811,300,1280.624878,200,1800,200,11316,11316,11316,11316,11316
1192,3472,462881,101552,1737,12,1,1998-10-13,1998-10-13,1998-10-13,combination_of_different_materials,1,single,71,2012-02-24,5,floor,0,38.6,55.1,1998-10-13,1998-10-13,5,19480.50391,141.4213562,296,300,2846.049805,2720.294189,200,1081.665405,100,2879.236084,583.0952148,4882,4882,4882,4882,4882
1193,3404,461373.76,100690.1,1721,6,2,1953-10-13,1995-10-13,1953-10-13,combination_of_different_materials,0,double,16,2009-08-19,3,floor,0,70.5,79.3,2000-10-13,2000-10-13,3,19997,100,297,0,2707.397217,2402.08252,141.4213562,806.225769,141.4213562,2778.48877,316.2277527,20399,5059,20399,3232,3232
1194,1994,456762.99,107418.67,1752,4,1,2002-10-13,2002-10-13,2002-10-13,brick,0,single,8,2011-01-20,2,floor,0,65.2,80.5,2002-10-13,2002-10-13,2,13237.06934,200,333,1300,2555.386475,2441.311035,761.5773315,4627.094238,2195.449951,761.5773315,905.5385132,3021,3021,3021,3021,3021
1195,2013,463541.33,106046.21,1735,7,2,1975-10-13,2004-10-13,1975-10-13,brick,0,single,27,2009-10-07,4,floor,0,62.6,70.2,1975-10-13,2002-10-13,4,15305.55469,316.2277527,288,300,1700,1552.41748,360.5551147,316.2277527,400,984.8858032,200,12413,1820,12413,2551,12413
1196,862,465817.94,101041.15,1730,16,3,1981-10-13,1981-10-13,1981-10-13,combination_of_different_materials,1,single,200,2011-07-06,8,floor,0,74.8,74.8,1981-10-13,1981-10-13,8,20786.77539,200,286,0,1627.88208,1513.274536,500,1204.159424,400,1972.30835,200,10858,10858,10858,10858,10858
1197,1909,460264.38,99894.66,1723,6,1,1966-10-13,2008-10-13,1966-10-13,brick,0,single,28,2013-02-19,2,ground_floor,0,72.8,80.4,1966-10-13,1966-10-13,2,20662.04297,141.4213562,293,0,1442.220459,1280.624878,223.6067963,1077.032959,100,1341.640747,100,16931,1590,16931,16931,16931
1198,2745,462760.15,102004.41,2636,12,2,2005-10-13,2005-10-13,2005-10-13,concrete,1,other,109,2009-10-22,2,other,0,41.9,52.6,2005-10-13,2005-10-13,2,18948.87891,223.6067963,289,300,2459.674805,2325.940674,300,1456.021973,400,2505.99292,1004.987549,1470,1470,1470,1470,1470
1199,3000,458475.21,98733.12,1723,3,1,2003-10-13,2003-10-13,2003-10-13,concrete,0,single,11,2010-05-28,2,attics,0,45,50.1,2003-10-13,2003-10-13,2,21800.22852,1204.159424,295,0,640.312439,500,360.5551147,2555.386475,781.0249634,400,316.2277527,2419,2419,2419,2419,2419
1200,2915,458978.44,98300.24,1723,2,1,2006-10-13,2006-10-13,2006-10-13,brick,0,single,24,2010-11-22,2,ground_floor,0,34.3,39.5,2006-10-13,2006-10-13,2,22203.60352,1264.911011,293,700,800,632.4555054,943.3981323,2720.294189,1000,905.5385132,600,1501,1501,1501,1501,1501
1201,2179,459466.89,104627.79,1738,12,1,1982-10-13,2004-10-13,2005-10-13,concrete,1,single,140,2011-03-28,7,floor,0,56,62,1982-10-13,1982-10-13,7,15920.11328,316.2277527,313,100,824.6211548,728.0109863,707.1068115,2039.607788,360.5551147,1878.829468,447.2135925,10393,2357,1992,10393,10393
1202,2156,460690,103544,1739,5,2,1949-10-13,2001-10-13,1949-10-13,brick,0,single,24,2012-03-12,2,ground_floor,0,53.8,59,2002-10-13,2002-10-13,2,17129.21484,141.4213562,304,200,707.1068115,583.0952148,282.8427124,1019.803894,100,3201.562012,1476.4823,22796,3803,22796,3438,3438
1203,2339,462445,103946,1736,7,1,1964-10-13,1964-10-13,1964-10-13,brick,0,single,15,2011-09-21,2,ground_floor,0,34.2,41.1,1964-10-13,1964-10-13,2,17029.38672,200,303,100,670.8203735,600,400,1562.049927,200,1456.021973,1555.634888,17144,17144,17144,17144,17144
1204,2067,463243.74,101926.94,2636,22,3,1971-10-13,1971-10-13,1971-10-13,concrete,1,single,135,2010-09-22,13,floor,0,104.5,119.8,1971-10-13,1971-10-13,13,19160.375,141.4213562,292,300,2376.9729,2236.067871,200,1389.244385,100,2404.163086,894.4271851,14224,14224,14224,14224,14224
1205,1927,459581.99,105543.95,1754,6,1,1986-10-13,1986-10-13,1986-10-13,combination_of_different_materials,0,single,62,2012-03-19,2,floor,0,44.1,44.1,1986-10-13,1986-10-13,2,15033.2959,223.6067963,313,400,921.9544678,806.225769,0,2906.888428,200,1272.792236,1081.665405,9289,9289,9289,9289,9289
1206,2193,460098.47,103723.35,1738,14,2,1972-10-13,1998-10-13,1972-10-13,concrete,1,single,209,2012-06-21,6,floor,0,56.1,61.6,2008-10-13,2005-10-13,6,16866.83203,200,306,100,316.2277527,200,640.312439,1140.175415,200,3001.66626,1140.175415,14496,5000,14496,2443,1347
1207,1471,461567.57,100871.26,1725,6,1,1920-10-13,1920-10-13,1920-10-13,brick,0,other,11,2010-12-16,1,floor,0,106.8,111.5,1920-10-13,1973-10-13,1,19813.37891,200,297,100,2901.723633,2600,100,707.1068115,100,2968.164307,223.6067963,32936,32936,32936,13578,32936
1208,2267,457722.55,98710.77,1994,7,1,2004-10-13,2004-10-13,2004-10-13,concrete,0,single,15,2012-11-23,2,ground_floor,0,34.4,41.2,2004-10-13,2004-10-13,2,21818.57031,1236.931641,296,300,1360.147095,200,0,2915.47583,1431.782104,100,100,2963,2963,2963,2963,2963
1209,2083,464691.87,101152.41,1732,7,2,1963-10-13,1963-10-13,1963-10-13,combination_of_different_materials,0,single,15,2010-02-17,3,floor,0,50.9,57.6,2010-10-13,1963-10-13,3,20336.41992,0,282,200,2102.379639,2024.845703,600,640.312439,0,2102.379639,0,16929,16929,16929,16929,16929
1210,2326,462970.63,102418.35,2636,6,2,1961-10-13,1997-10-13,1961-10-13,combination_of_different_materials,0,single,20,2010-01-21,2,ground_floor,0,51.6,57.1,1961-10-13,1995-10-13,2,18627.13086,100,297,200,1969.771606,1838.477661,700,1923.538452,0,2012.461182,1431.782104,17632,4483,17632,5214,17632
1211,2000,463224.58,99302.01,1695,7,2,1965-10-13,2011-10-13,1965-10-13,combination_of_different_materials,0,single,21,2013-02-22,3,floor,0,54.5,59.6,1965-10-13,1965-10-13,3,21693.31641,316.2277527,292,200,2061.552734,1700,0,223.6067963,0,2000,640.312439,17299,498,17299,17299,17299
1212,3368,462819.52,101390.28,1737,8,1,1993-10-13,1993-10-13,1993-10-13,concrete,1,single,32,2012-02-07,2,floor,0,39.2,46.2,1993-10-13,1993-10-13,2,19556.32813,282.8427124,296,200,2973.213867,2846.049805,300,943.3981323,200,3008.321777,447.2135925,6691,6691,6691,6691,6691
1213,2284,462882.96,101169.05,1737,6,1,1958-10-13,1958-10-13,1958-10-13,combination_of_different_materials,0,single,45,2009-10-14,3,floor,0,41.6,41.6,2004-10-13,1958-10-13,3,19773.21484,200,295,200,3132.092041,2996.664795,500,848.5281372,200,3162.277588,316.2277527,18629,18629,18629,18629,1827
1214,2468,464333.06,101573.12,1730,6,1,1960-10-13,1960-10-13,1960-10-13,combination_of_different_materials,0,single,30,2010-12-21,3,floor,0,23.5,26.8,2003-10-13,1960-10-13,3,19740.82031,200,289,300,1910.497314,1910.497314,100,921.9544678,200,1910.497314,223.6067963,18331,18331,18331,18331,2626
1215,2978,461063.36,101360.55,1725,4,2,1900-10-13,1900-10-13,1900-10-13,combination_of_different_materials,0,single,24,2011-05-04,1,floor,0,73.9,91.4,1900-10-13,2000-10-13,1,19349.41797,412.3105774,334,500,2816.025635,2720.294189,500,100,500,2828.427246,282.8427124,40380,40380,40380,3855,40380
1216,2899,459749.41,108639.06,1750,4,1,1997-10-13,1997-10-13,1997-10-13,combination_of_different_materials,0,single,6,2011-01-18,2,ground_floor,0,77.6,79.9,1997-10-13,1997-10-13,2,11950.73242,500,310,700,670.8203735,282.8427124,2080.865234,1746.424927,2507.987305,100,500,4845,4845,4845,4845,4845
1217,2482,462490.02,102371.36,2636,21,1,1974-10-13,1974-10-13,1974-10-13,concrete,1,single,211,2012-04-03,6,floor,0,42.3,45.3,1974-10-13,1974-10-13,6,18515.39844,141.4213562,300,100,2109.502197,2039.607788,700,1431.782104,100,2280.35083,1400,13687,13687,13687,13687,13687
1218,2244,462220.47,101952.87,2636,6,1,1939-10-13,2010-10-13,1939-10-13,brick,0,single,11,2011-10-25,4,floor,0,41,51.4,1939-10-13,1939-10-13,4,18945.18359,100,299,300,2647.640381,2596.150879,200,1019.803894,0,2860.069824,921.9544678,26310,377,26310,26310,26310
1219,3326,462252.23,100994.07,1737,5,2,1989-10-13,1989-10-13,1989-10-13,combination_of_different_materials,0,other,11,2011-03-19,1,floor,0,43.6,43.6,1989-10-13,1989-10-13,1,19829.52344,200,293,200,3059.411621,2765.863281,700,412.3105774,565.6854248,3623.53418,100,7827,7827,7827,7827,7827
1220,2284,464693.2,100644.14,1732,7,1,1977-10-13,2013-10-13,1977-10-13,combination_of_different_materials,0,single,78,2010-12-15,2,ground_floor,1,41.6,43.2,1977-10-13,1977-10-13,2,20813.9375,141.4213562,291,300,2523.885986,2459.674805,728.0109863,282.8427124,100,2563.201172,100,12116,12116,12116,12116,12116
1221,2935,463259.89,99266.35,1695,6,2,1966-10-13,1988-10-13,1966-10-13,combination_of_different_materials,0,single,20,2010-06-10,4,floor,0,27.6,30.4,1997-10-13,2005-10-13,4,21693.31641,316.2277527,292,200,2061.552734,1700,0,223.6067963,0,2000,640.312439,15946,7910,15946,1701,4623
1222,2393,464120.05,107017.05,1756,9,1,1983-10-13,2002-10-13,1983-10-13,concrete,0,single,7,2008-10-09,1,ground_floor,0,77.3,82.8,2009-10-13,1983-10-13,1,14577.37988,223.6067963,300,300,2816.025635,2647.640381,509.901947,1252.99646,316.2277527,781.0249634,0,9128,2188,9128,9128,9128
1223,3253,466587.37,109881.24,1961,6,2,2009-10-13,2009-10-13,2009-10-13,combination_of_different_materials,1,single,22,2010-12-28,3,floor,0,33.2,40.8,2009-10-13,2009-10-13,3,13280.06055,3492.849854,297,200,4104.875,3195.309082,100,4939.635742,3443.834961,100,632.4555054,441,441,441,441,441
1224,2480,462608.08,100767.12,1727,7,2,1961-10-13,1961-10-13,1961-10-13,combination_of_different_materials,0,single,109,2010-11-17,2,floor,0,50.4,52.2,1961-10-13,1961-10-13,2,20101.99023,100,294,0,2973.213867,2692.58252,761.5773315,360.5551147,300,3551.056152,100,17932,17932,17932,17932,17932
1225,2087,462595.23,99966.36,2677,6,1,1959-10-13,1959-10-13,1959-10-13,brick,0,single,28,2013-04-19,1,floor,0,55.1,55.1,2006-10-13,1959-10-13,1,20886.59766,141.4213562,292,100,2236.067871,1972.30835,282.8427124,100,0,2765.863281,141.4213562,19547,19547,19547,19547,2380
1226,2771,462064,103456,2636,14,2,1978-10-13,1978-10-13,1978-10-13,concrete,1,double,116,2011-10-10,2,ground_floor,0,35,42.9,1978-10-13,1978-10-13,2,17434.73633,100,303,300,1216.55249,1100,100,1555.634888,500,2012.461182,2193.171143,12050,12050,12050,12050,12050
1227,2386,462995.06,102109.82,2636,7,1,1966-10-13,1966-10-13,1966-10-13,concrete,0,single,45,2010-03-10,2,ground_floor,0,41.5,41.5,1966-10-13,1966-10-13,2,18918.77344,316.2277527,298,100,2247.220459,2118.961914,400,1655.294556,141.4213562,2284.731934,1166.19043,15854,15854,15854,15854,15854
1228,3525,462410.4,103574.23,2636,12,1,2006-10-13,2006-10-13,2006-10-13,concrete,1,single,43,2012-08-16,1,ground_floor,0,69.5,85.8,2006-10-13,2006-10-13,1,17321.95117,141.4213562,302,200,948.6832886,900,500,1769.180542,200,1565.247559,1780.449341,2134,2134,2134,2134,2134
1229,2778,460711.48,103071.57,1739,6,2,1963-10-13,2004-10-13,1963-10-13,combination_of_different_materials,0,single,15,2009-11-10,2,floor,0,27,27,1963-10-13,1963-10-13,2,17526.26563,100,303,200,1029.562988,943.3981323,500,632.4555054,0,3324.154053,1334.166382,16830,1854,16830,16830,16830
1230,3541,457854.45,99221.52,1994,5,1,1999-10-13,1999-10-13,1999-10-13,concrete,0,single,22,2008-05-28,2,ground_floor,0,37,38.3,1999-10-13,1999-10-13,2,21315.01758,984.8858032,297,100,1204.159424,0,360.5551147,2441.311035,1204.159424,223.6067963,100,3150,3150,3150,3150,3150
1231,2600,460948.66,103634.76,1739,7,1,1967-10-13,1967-10-13,1967-10-13,concrete,0,single,59,2010-12-02,4,floor,0,47.7,56.3,1995-10-13,1967-10-13,4,17055.79102,223.6067963,304,100,800,632.4555054,100,1170.469971,316.2277527,2983.286865,1700,15756,15756,15756,15756,5529
1232,1741,462328.72,103372.49,2636,12,1,1963-10-13,2006-10-13,1963-10-13,combination_of_different_materials,0,single,20,2011-07-12,2,floor,0,63.2,67.4,1995-10-13,1963-10-13,2,17495.71289,200,302,300,1170.469971,1100,400,1769.180542,200,1749.285522,2000,17439,1733,17439,17439,5751
