"ID_building","price_m2","easting","northing","ID_cadas_com","floors_total","floor_entrance","year_built","year_ren_roof","year_ren_face","constr_type","elevator","house_type","no_appart","trans_date","floor_appartment","postion_type","duplex","living_area","total_area","year_ren_wind","year_ren_inst","floor_above_ground","dist_airport","dist_public_transport","elevation","dist_schools","dist_highway_entr","dist_highway","dist_railway","dist_recreation","dist_main_roads","dist_regional_roads","dist_river","construct_age","roof_age","facade_age","inst_age","windows_age"
552,2047,459463.76,105595.45,"1754",6,1,1957-10-13,2000-10-13,1957-10-13,"1","0","3",27,2012-07-06,1,"3","0",71.8,76.3,1957-10-13,1957-10-13,1,14921.4609375,100,315,200,707.106811523438,583.09521484375,141.421356201172,2983.28686523438,100,1063.01452636719,989.949523925781,19990,4284,19990,19990,19990
553,2795,463683.81,106043.03,"1756",8,1,1985-10-13,2006-10-13,1985-10-13,"2","1","1",29,2009-10-07,2,"3","0",32.2,40.4,1985-10-13,1985-10-13,2,15370.7509765625,141.421356201172,288,100,1802.77563476562,1603.12194824219,400,509.901947021484,400,806.225769042969,400,8760,1090,8760,8760,8760
554,4000,462478.73,101494.16,"1737",11,3,1988-10-13,1988-10-13,1988-10-13,"2","1","4",112,2011-06-10,2,"3","0",25.5,30.3,1988-10-13,1988-10-13,2,19396.1328125,100,297,200,2996.66479492188,2863.56420898438,200,921.954467773438,100,3041.38134765625,500,8275,8275,8275,8275,8275
555,2793,460701.47,103162.35,"1739",11,1,1967-10-13,1997-10-13,1967-10-13,"2","1","1",163,2010-03-08,5,"3","0",37.6,42.8,1967-10-13,2006-10-13,5,17526.265625,100,303,200,1029.56298828125,943.398132324219,500,632.455505371094,0,3324.15405273438,1334.16638183594,15487,4529,15487,1242,15487
556,3604,465205.57,100784.48,"1732",6,1,1975-10-13,1975-10-13,1975-10-13,"2","0","4",90,2010-01-12,3,"3","0",55.5,63.4,2004-10-13,2004-10-13,3,20776.1875,223.606796264648,284,100,2102.37963867188,2061.552734375,854.400390625,670.820373535156,300,2236.06787109375,300,12510,12510,12510,1917,1917
557,2291,465702.97,100898.87,"1730",11,1,1981-10-13,1981-10-13,1981-10-13,"2","1","1",200,2011-03-01,6,"3","0",61.1,70.5,1981-10-13,1983-10-13,6,20846.341796875,316.227752685547,283,200,1746.42492675781,1627.88208007812,600,1063.01452636719,500,2012.46118164062,100,10731,10731,10731,10001,10731
558,2077,463188.31,101206.55,"1726",6,2,1927-10-13,2005-10-13,1927-10-13,"4","0","1",94,2010-05-19,1,"3","0",65,68.5,1994-10-13,2001-10-13,1,19840.615234375,141.421356201172,291,300,3000,2863.56420898438,500,860.232543945312,100,3000,360.555114746094,30169,1679,30169,3140,5697
559,1792,460189.39,103770.51,"1738",13,2,1970-10-13,2009-10-13,2006-10-13,"2","1","1",67,2012-11-15,8,"3","0",53,53,1970-10-13,1970-10-13,8,16776.470703125,141.421356201172,307,200,200,100,500,1264.91101074219,100,2968.16430664062,1236.931640625,15374,1129,2225,15374,15374
560,3101,461966.52,101548.68,"1725",11,3,1956-10-13,2004-10-13,1956-10-13,"2","1","1",26,2012-08-02,6,"3","0",25.8,27.2,2006-10-13,1956-10-13,6,19284.44921875,141.421356201172,298,300,3023.24340820312,2915.47583007812,141.421356201172,728.010986328125,100,3360.0595703125,632.455505371094,20382,2850,20382,20382,2120
561,1708,460098.47,103723.35,"1738",14,2,1972-10-13,1998-10-13,1972-10-13,"2","1","1",209,2010-01-28,9,"3","0",32.2,36.7,2005-10-13,1972-10-13,9,16866.83203125,200,306,100,316.227752685547,200,640.312438964844,1140.17541503906,200,3001.66625976562,1140.17541503906,13621,4125,13621,13621,1568
562,2342,465760.57,99915.77,"1733",4,1,1997-10-13,1997-10-13,1997-10-13,"5","0","2",18,2012-08-13,2,"2","0",58.5,74.4,1997-10-13,1997-10-13,2,21789.216796875,447.213592529297,287,400,1902.62976074219,1700,1600,100,412.310577392578,1802.77563476562,316.227752685547,5418,5418,5418,5418,5418
563,2996,463198.65,104192.58,"1735",15,2,1982-10-13,1982-10-13,1982-10-13,"5","1","1",88,2012-08-30,8,"3","0",26.7,29.1,2006-10-13,1982-10-13,8,16936.646484375,412.310577392578,301,400,583.09521484375,200,1104.5361328125,806.225769042969,500,608.276245117188,854.400390625,10914,10914,10914,10914,2148
564,2925,464350.23,98193.34,"1696",3,1,2007-10-13,2007-10-13,2007-10-13,"8","0","4",3,2009-11-05,1,"3","0",54.7,72.8,2007-10-13,2007-10-13,1,23016.951171875,316.227752685547,291,800,1345.36242675781,1140.17541503906,0,316.227752685547,100,1389.24438476562,848.528137207031,754,754,754,754,754
565,1708,461511.35,99573.67,"1722",7,1,1967-10-13,1967-10-13,1967-10-13,"1","0","1",33,2013-05-17,2,"2","0",48,57,1967-10-13,1967-10-13,2,21100.236328125,141.421356201172,291,300,1603.12194824219,1300,1118.03393554688,1204.15942382812,100,2517.935546875,360.555114746094,16653,16653,16653,16653,16653
566,1795,470459,102071,"1770",7,2,1975-10-13,1975-10-13,1975-10-13,"2","0","1",22,2011-09-19,4,"3","0",66.3,73.6,1999-10-13,1975-10-13,4,21858.63671875,223.606796264648,274,200,2900,2789.26513671875,300,5024.93798828125,3036.4453125,2596.15087890625,700,13125,13125,13125,13125,4359
567,1731,464693.2,100644.14,"1732",7,1,1977-10-13,2013-10-13,1977-10-13,"5","0","1",78,2013-06-19,1,"3","0",31.2,32.7,1977-10-13,1977-10-13,1,20813.9375,141.421356201172,291,300,2523.88598632812,2459.6748046875,728.010986328125,282.842712402344,100,2563.201171875,100,13033,13033,13033,13033,13033
568,1918,460150.71,103291.27,"1739",5,1,1970-10-13,1997-10-13,1970-10-13,"2","0","3",32,2011-11-02,1,"3","0",64.4,69.9,2003-10-13,1970-10-13,1,17265.283203125,141.421356201172,305,200,707.106811523438,538.516479492188,860.232543945312,761.577331542969,412.310577392578,3354.10205078125,860.232543945312,14995,5133,14995,14995,2942
569,2788,460105.58,103340.21,"1739",5,1,1970-10-13,1996-10-13,2012-10-13,"5","0","4",30,2012-01-10,2,"3","0",39.1,47.3,1970-10-13,2004-10-13,2,17265.283203125,141.421356201172,305,200,707.106811523438,538.516479492188,860.232543945312,761.577331542969,412.310577392578,3354.10205078125,860.232543945312,15064,5567,15064,2645,15064
570,2422,460493.27,103182.43,"1739",12,1,1964-10-13,1964-10-13,2006-10-13,"2","0","1",20,2011-03-28,1,"3","0",35.1,38.1,2006-10-13,1964-10-13,1,17404.0234375,200,304,100,854.400390625,761.577331542969,632.455505371094,700,141.421356201172,3478.50537109375,1170.46997070312,16967,16967,1627,16967,1627
571,2920,462993.35,100699.49,"1727",7,1,1988-10-13,1988-10-13,1988-10-13,"2","0","3",30,2013-03-04,3,"3","0",27.4,30.9,2007-10-13,1988-10-13,3,20282.998046875,100,292,100,3041.38134765625,2778.48876953125,538.516479492188,565.685424804688,0,3405.87719726562,100,8908,8908,8908,8908,1969
572,2314,463359.22,102096.24,"2636",8,1,1957-10-13,1957-10-13,1957-10-13,"1","1","1",51,2012-02-24,4,"3","0",52.3,62.7,2000-10-13,2000-10-13,4,18990.787109375,200,296,100,2158.70336914062,2012.46118164062,400,1523.15466308594,100,2184.03295898438,1029.56298828125,19857,19857,19857,4151,4151
573,2142,463799.43,105793.1,"1756",6,1,2000-10-13,2000-10-13,2000-10-13,"2","1","3",13,2011-09-20,2,"3","0",74.7,74.7,2000-10-13,2000-10-13,2,15592.6259765625,300,288,400,1600,1414.21362304688,500,632.455505371094,608.276245117188,632.455505371094,400,3994,3994,3994,3994,3994
574,2155,464258.44,101188.76,"1731",7,1,1962-10-13,1962-10-13,1962-10-13,"2","0","1",56,2010-11-29,3,"3","0",42,47.7,1962-10-13,1962-10-13,3,20096.01953125,100,287,0,2280.35083007812,2262.74169921875,200,509.901947021484,100,2280.35083007812,100,17579,17579,17579,17579,17579
575,2105,465289.84,101001.31,"1732",6,1,1975-10-13,2005-10-13,1975-10-13,"2","0","4",107,2009-11-02,2,"2","0",38,40,1975-10-13,1975-10-13,2,20618.923828125,141.421356201172,284,300,1878.82946777344,1838.47766113281,632.455505371094,894.427185058594,400,2022.37487792969,200,12439,1481,12439,12439,12439
576,1879,465341.28,100841.5,"1732",6,2,1976-10-13,2007-10-13,1976-10-13,"2","0","3",25,2010-09-16,3,"3","0",77.7,88.4,2006-10-13,1976-10-13,3,20808.171875,141.421356201172,284,200,2061.552734375,2024.845703125,806.225769042969,721.110229492188,300,2220.3603515625,200,12391,1069,12391,12391,1434
577,3023,459140.92,104277.46,"1738",5,1,1970-10-13,1970-10-13,1970-10-13,"5","0","1",19,2009-10-26,2,"3","0",43,47.5,1970-10-13,1970-10-13,2,16207.7138671875,200,313,500,707.106811523438,412.310577392578,1118.03393554688,1802.77563476562,781.024963378906,2061.552734375,100,14258,14258,14258,14258,14258
578,3359,460269.06,103682.81,"1738",8,4,2008-10-13,2008-10-13,2008-10-13,"2","1","1",121,2011-10-26,3,"3","0",25.9,34,2008-10-13,2008-10-13,3,16876.017578125,100,306,100,300,200,565.685424804688,1170.46997070312,100,3052.86743164062,1204.15942382812,1108,1108,1108,1108,1108
579,2842,458739.12,107861.32,"1753",6,2,2003-10-13,2011-10-13,2003-10-13,"5","1","1",56,2009-09-08,1,"3","0",76.7,87.7,2003-10-13,2003-10-13,1,12700.3935546875,0,302,200,1131.37084960938,824.621154785156,860.232543945312,2601.92236328125,1500,0,316.227752685547,2157,2157,2157,2157,2157
580,2908,462519.95,103389.58,"2636",13,3,1986-10-13,1986-10-13,1986-10-13,"2","1","4",50,2012-03-13,2,"3","0",50.2,62,1986-10-13,1986-10-13,2,17539.099609375,0,301,200,1118.03393554688,1077.03295898438,600,1860.10754394531,0,1581.13879394531,1886.79626464844,9283,9283,9283,9283,9283
581,2364,462602,105196,"1734",9,1,1974-10-13,1974-10-13,1974-10-13,"5","1","3",41,2012-06-06,4,"3","0",31.3,38.5,1974-10-13,1974-10-13,4,15814.234375,100,303,200,707.106811523438,700,300,700,200,1500,728.010986328125,13751,13751,13751,13751,13751
582,3133,463363.47,102253.35,"2636",5,1,1959-10-13,1959-10-13,1959-10-13,"5","0","1",16,2011-08-18,2,"2","0",38.3,41.4,2006-10-13,1959-10-13,2,18893.9140625,223.606796264648,295,0,2061.552734375,1923.53845214844,500,1615.54943847656,100,2088.06127929688,1118.03393554688,18937,18937,18937,18937,1770
583,3167,460963.23,103242.49,"1739",5,1,1948-10-13,2004-10-13,1948-10-13,"5","0","1",24,2010-01-04,1,"3","0",67.1,81.5,2006-10-13,2006-10-13,1,17452.220703125,200,302,200,1063.01452636719,943.398132324219,282.842712402344,806.225769042969,141.421356201172,3101.61254882812,1552.41748046875,22363,1909,22363,1179,1179
584,2009,459939.57,104483.25,"1738",13,1,1972-10-13,1972-10-13,1972-10-13,"2","1","1",88,2009-11-10,7,"3","0",63.2,75,1972-10-13,1972-10-13,7,16052.7255859375,100,309,400,583.09521484375,538.516479492188,360.555114746094,1902.62976074219,0,2220.3603515625,905.538513183594,13542,13542,13542,13542,13542
585,2941,463047.11,101968.84,"2636",7,2,1968-10-13,1968-10-13,1968-10-13,"2","0","1",29,2009-09-28,4,"3","0",25.5,27.1,1968-10-13,1968-10-13,4,19016.044921875,360.555114746094,298,200,2340.93994140625,2213.59448242188,300,1565.24755859375,200,2376.97290039062,1077.03295898438,14960,14960,14960,14960,14960
586,2293,459259.91,105892.53,"1754",6,2,1975-10-13,2006-10-13,2008-10-13,"1","0","1",32,2010-06-16,4,"3","0",58,58.3,1975-10-13,2006-10-13,4,14612.3232421875,200,316,0,360.555114746094,300,141.421356201172,2900,100,707.106811523438,1081.66540527344,12665,1342,611,1342,12665
587,2055,460507.08,103436.01,"1739",14,2,1968-10-13,2004-10-13,1968-10-13,"5","1","1",76,2013-04-11,11,"3","0",57.9,63.5,2006-10-13,1968-10-13,11,17205.232421875,100,305,100,670.820373535156,583.09521484375,500,900,0,3420.5263671875,1252.99645996094,16251,3102,16251,16251,2372
588,2535,459328.17,105684.3,"1754",6,2,1990-10-13,1990-10-13,1990-10-13,"2","0","1",12,2011-06-03,2,"3","0",71,74.3,1990-10-13,1990-10-13,2,14816.544921875,100,315,200,565.685424804688,447.213592529297,141.421356201172,2973.2138671875,100,921.954467773438,989.949523925781,7538,7538,7538,7538,7538
589,1903,467528.12,101660.41,"1772",6,2,1976-10-13,1995-10-13,1976-10-13,"5","0","3",20,2012-11-19,3,"3","0",57.8,62,1976-10-13,1976-10-13,3,20890.66796875,412.310577392578,284,200,316.227752685547,100,100,2545.58447265625,316.227752685547,1600,800,13186,6247,13186,13186,13186
590,2014,464235.58,102146,"1730",4,2,1958-10-13,1958-10-13,1958-10-13,"1","0","2",9,2012-03-13,2,"3","0",22.5,26.7,1958-10-13,1958-10-13,2,19233.3046875,100,295,100,1664.33166503906,1612.45153808594,400,1403.56689453125,360.555114746094,1664.33166503906,728.010986328125,19510,19510,19510,19510,19510
591,2202,459629.83,104876.7,"1738",12,1,1983-10-13,1983-10-13,1983-10-13,"2","1","1",140,2009-12-16,5,"3","0",71.3,78.6,1983-10-13,1983-10-13,5,15632.0185546875,100,311,300,1081.66540527344,905.538513183594,360.555114746094,2308.67919921875,100,1720.46508789062,781.024963378906,9561,9561,9561,9561,9561
592,2212,462450.71,103536.62,"2636",11,1,1966-10-13,1997-10-13,1966-10-13,"5","1","1",138,2009-11-06,5,"3","0",32.1,36.3,1966-10-13,1966-10-13,5,17419.529296875,100,302,200,1044.03063964844,1000,500,1843.90893554688,141.421356201172,1612.45153808594,1860.10754394531,15730,4407,15730,15730,15730
593,2398,463149.34,99369.22,"1695",7,1,1964-10-13,1995-10-13,1964-10-13,"1","0","1",30,2009-02-09,4,"3","0",24.6,25.5,2005-10-13,1964-10-13,4,21574.521484375,200,291,200,2051.82836914062,1746.42492675781,100,223.606796264648,0,2102.37963867188,500,16190,4868,16190,16190,1215
594,2399,460997.37,102732.76,"1739",25,3,1966-10-13,1966-10-13,1966-10-13,"5","1","1",134,2013-03-15,21,"3","0",22.3,24.9,1966-10-13,1966-10-13,21,17961.068359375,141.421356201172,302,100,1526.43371582031,1431.78210449219,500,412.310577392578,0,3224.90307617188,1600,16955,16955,16955,16955,16955
595,1891,466309,101326.4,"1772",11,2,1988-10-13,1988-10-13,1988-10-13,"2","1","2",193,2012-08-01,6,"3","0",60.8,69.4,1988-10-13,1988-10-13,6,20686.46875,100,286,200,1100,1000,282.842712402344,1615.54943847656,100,1769.18054199219,412.310577392578,8693,8693,8693,8693,8693
596,2577,462284.28,102446.08,"2636",9,1,1963-10-13,1963-10-13,1963-10-13,"2","1","4",128,2009-11-19,6,"3","0",38.8,46,2002-10-13,1963-10-13,6,18474.306640625,0,300,100,2137.755859375,2088.06127929688,600,1236.931640625,0,2408.31884765625,1403.56689453125,16839,16839,16839,16839,2594
597,2069,462238.92,103235.7,"2636",6,1,1963-10-13,1963-10-13,1963-10-13,"8","0","1",20,2011-12-28,1,"3","0",58,61.1,2004-10-13,1963-10-13,1,17670.59765625,360.555114746094,302,300,1392.8388671875,1300,360.555114746094,1555.63488769531,300,1941.64880371094,2209.072265625,17608,17608,17608,17608,2632
598,2325,459248.16,99725.96,"1723",6,1,1978-10-13,1978-10-13,1978-10-13,"2","0","1",25,2011-03-04,2,"3","0",44.3,49,1978-10-13,1978-10-13,2,20808.65234375,282.842712402344,295,500,632.455505371094,447.213592529297,100,1341.64074707031,223.606796264648,447.213592529297,200,11830,11830,11830,11830,11830
599,2228,463748.27,106047.34,"1756",7,2,1973-10-13,2011-10-13,1973-10-13,"2","0","1",26,2011-11-11,4,"3","0",35.9,42.5,1973-10-13,1973-10-13,4,15370.7509765625,141.421356201172,288,100,1802.77563476562,1603.12194824219,400,509.901947021484,400,806.225769042969,400,13908,29,13908,13908,13908
600,2083,460614.77,103310.02,"1739",13,1,1968-10-13,1968-10-13,1968-10-13,"2","1","1",66,2011-09-09,2,"5","0",52.1,55.1,1968-10-13,1968-10-13,2,17315.888671875,100,304,100,806.225769042969,721.110229492188,500,806.225769042969,0,3352.61083984375,1300,15671,15671,15671,15671,15671
601,2039,460287.65,103742.97,"1738",16,2,1974-10-13,1974-10-13,1974-10-13,"2","1","1",72,2012-09-19,2,"3","0",67.8,77.7,2005-10-13,1974-10-13,2,16885.79296875,0,306,200,316.227752685547,223.606796264648,500,1208.30456542969,0,3106.44482421875,1272.79223632812,13856,13856,13856,13856,2533
602,2433,459198.38,104322.23,"1738",5,1,1972-10-13,1972-10-13,1972-10-13,"5","0","1",94,2011-04-26,2,"3","0",44.8,55.3,1972-10-13,1972-10-13,2,16211.107421875,100,313,400,640.312438964844,509.901947021484,1029.56298828125,1800,707.106811523438,2088.06127929688,200,14074,14074,14074,14074,14074
603,2507,462346,105293,"1734",11,2,1978-10-13,2009-10-13,2008-10-13,"2","1","3",53,2010-06-10,1,"3","0",67.8,76.2,2003-10-13,2004-10-13,1,15643.8486328125,100,304,100,860.232543945312,728.010986328125,0,948.683288574219,500,1802.77563476562,1004.98754882812,11563,240,605,2066,2432
604,2512,458200.78,103877.85,"1755",7,2,1991-10-13,1991-10-13,1991-10-13,"2","0","3",132,2010-05-14,2,"3","1",83.6,99.3,1991-10-13,2005-10-13,2,16604.818359375,412.310577392578,311,900,583.09521484375,400,2080.865234375,1708.80078125,1749.28552246094,2433.10498046875,316.227752685547,6788,6788,6788,1674,6788
605,2074,463120.04,99458.67,"1695",6,1,1856-10-13,1936-10-13,1936-10-13,"1","0","4",30,2009-02-24,2,"2","0",21.7,27.1,1856-10-13,1856-10-13,2,21574.521484375,200,291,200,2051.82836914062,1746.42492675781,100,223.606796264648,0,2102.37963867188,500,55651,26432,26432,55651,55651
606,2339,462465.22,104019.97,"1736",7,2,1965-10-13,1997-10-13,1965-10-13,"1","0","1",15,2013-04-25,4,"3","0",34.2,35.8,2007-10-13,1999-10-13,4,16931.921875,223.606796264648,303,200,583.09521484375,500,400,1500,200,1431.78210449219,1486.60693359375,17361,5673,17361,4943,2021
607,2050,460686,103034,"1739",6,2,1962-10-13,1962-10-13,1962-10-13,"2","0","1",45,2012-05-31,1,"3","0",47.8,48.9,1962-10-13,1962-10-13,1,17625.548828125,200,303,300,1118.03393554688,1029.56298828125,565.685424804688,538.516479492188,100,3361.54736328125,1315.29467773438,18128,18128,18128,18128,18128
608,2424,462318.65,103238.6,"2636",6,1,1965-10-13,1965-10-13,1965-10-13,"2","0","1",60,2010-07-14,3,"3","0",49.5,61.8,1965-10-13,1965-10-13,3,17691.240234375,282.842712402344,302,400,1360.14709472656,1300,447.213592529297,1627.88208007812,200,1860.10754394531,2163.33081054688,16345,16345,16345,16345,16345
609,2058,463683.81,106043.03,"1756",8,1,1985-10-13,2006-10-13,1985-10-13,"2","1","1",29,2010-10-28,3,"3","0",58.8,67.3,1985-10-13,1985-10-13,3,15370.7509765625,141.421356201172,288,100,1802.77563476562,1603.12194824219,400,509.901947021484,400,806.225769042969,400,9146,1476,9146,9146,9146
610,2580,461104.76,102478.69,"1740",15,2,1966-10-13,1966-10-13,1966-10-13,"8","1","1",91,2010-05-10,12,"3","0",25,27.3,2010-10-13,1966-10-13,12,18172.78125,0,302,300,1749.28552246094,1655.29455566406,500,282.842712402344,0,3244.99609375,1403.56689453125,15915,15915,15915,15915,15915
611,2464,462168.82,100434,"1728",5,1,1898-10-13,2004-10-13,1898-10-13,"5","0","4",8,2012-11-04,2,"5","0",116.9,118.9,1898-10-13,1898-10-13,2,20402.451171875,100,291,0,2451.53002929688,2158.70336914062,848.528137207031,223.606796264648,100,3289.376953125,0,41660,2944,41660,41660,41660
612,2186,466142.76,101326.03,"1730",11,1,1985-10-13,1985-10-13,1985-10-13,"2","1","1",194,2009-12-09,2,"3","0",73.2,80.4,1985-10-13,1985-10-13,2,20612.859375,100,287,300,1300,1200,200,1552.41748046875,100,1746.42492675781,400,8823,8823,8823,8823,8823
613,2017,460404.97,99968.13,"1723",12,1,1984-10-13,1984-10-13,1984-10-13,"5","1","1",68,2012-12-07,8,"3","0",63.7,71.4,1984-10-13,1984-10-13,8,20578.873046875,141.421356201172,294,100,1664.33166503906,1456.02197265625,223.606796264648,1081.66540527344,100,1565.24755859375,200,10282,10282,10282,10282,10282
614,2052,465355.2,103062.88,"2680",13,1,1982-10-13,1982-10-13,1982-10-13,"2","1","1",95,2012-06-11,7,"3","0",69.7,79.2,1982-10-13,1982-10-13,7,18645.375,141.421356201172,293,300,316.227752685547,141.421356201172,200,1523.15466308594,100,316.227752685547,1204.15942382812,10834,10834,10834,10834,10834
615,2191,466142.76,101326.03,"1730",11,1,1985-10-13,1985-10-13,1985-10-13,"2","1","1",194,2013-03-07,2,"2","0",78.5,89,1985-10-13,1985-10-13,2,20612.859375,100,287,300,1300,1200,200,1552.41748046875,100,1746.42492675781,400,10007,10007,10007,10007,10007
616,2797,458662.5,98530.3,"1723",3,1,2004-10-13,2004-10-13,2004-10-13,"2","0","1",5,2012-12-24,1,"3","0",42.9,50.8,2004-10-13,2004-10-13,1,22000,1280.62487792969,294,300,721.110229492188,583.09521484375,565.685424804688,2683.28149414062,894.427185058594,608.276245117188,500,2994,2994,2994,2994,2994
617,1116,459551.64,99395.92,"1723",6,1,1975-10-13,1997-10-13,1975-10-13,"2","0","1",42,2010-04-09,2,"2","0",62.4,66.8,2005-10-13,1975-10-13,2,21119.185546875,141.421356201172,294,200,583.09521484375,447.213592529297,282.842712402344,1529.70581054688,141.421356201172,509.901947021484,200,12597,4561,12597,12597,1639
618,2293,463121.99,102728.02,"2636",8,2,1986-10-13,2012-10-13,1986-10-13,"5","1","1",58,2010-09-08,4,"3","0",45.8,52.4,2004-10-13,1986-10-13,4,18360.01171875,360.555114746094,299,100,1655.29455566406,1523.15466308594,1000,2088.06127929688,141.421356201172,1700,1655.29455566406,8731,8731,8731,8731,2156
619,1956,465102.63,100329.08,"1732",17,1,1977-10-13,1977-10-13,2011-10-13,"2","1","1",154,2012-08-20,10,"3","0",58.8,66.2,1977-10-13,1977-10-13,10,21220.037109375,200,291,400,2507.9873046875,2353.72045898438,1208.30456542969,223.606796264648,200,2418.67724609375,141.421356201172,12730,12730,312,12730,12730
620,2567,458683.51,98671.51,"1723",3,1,2004-10-13,2004-10-13,2004-10-13,"5","0","1",11,2009-11-25,2,"2","0",52.6,52.6,2004-10-13,2004-10-13,2,21800.228515625,1063.01452636719,295,200,500,360.555114746094,447.213592529297,2459.6748046875,670.820373535156,447.213592529297,282.842712402344,1869,1869,1869,1869,1869
621,2542,462657.12,105119.9,"1735",17,3,1973-10-13,1973-10-13,1973-10-13,"5","1","4",73,2010-03-16,5,"3","0",35.4,39.1,1973-10-13,1973-10-13,5,15911.0029296875,200,302,100,608.276245117188,600,316.227752685547,707.106811523438,200,1442.22045898438,761.577331542969,13303,13303,13303,13303,13303
622,2415,459668.24,102755.62,"1739",5,1,2001-10-13,2001-10-13,2001-10-13,"2","1","1",28,2011-02-21,2,"3","0",82.8,89.1,2001-10-13,2001-10-13,2,17828.068359375,300,307,500,989.949523925781,894.427185058594,1627.88208007812,223.606796264648,1140.17541503906,3394.11254882812,200,3418,3418,3418,3418,3418
623,2715,462993.35,100699.49,"1727",7,1,1988-10-13,1988-10-13,1988-10-13,"2","0","3",30,2012-02-29,4,"3","0",53.4,77.3,1988-10-13,1988-10-13,4,20282.998046875,100,292,100,3041.38134765625,2778.48876953125,538.516479492188,565.685424804688,0,3405.87719726562,100,8539,8539,8539,8539,8539
624,2507,459462.94,100089.64,"1723",5,1,1975-10-13,2000-10-13,1975-10-13,"5","0","1",62,2011-10-20,2,"3","0",33.9,41.8,1975-10-13,1975-10-13,2,20415.6796875,316.227752685547,299,200,1077.03295898438,894.427185058594,282.842712402344,894.427185058594,424.264068603516,894.427185058594,200,13156,4024,13156,13156,13156
625,1664,465444.62,103099.35,"2680",9,2,1979-10-13,1979-10-13,1979-10-13,"2","1","1",55,2011-02-22,4,"3","0",54.4,60.8,1979-10-13,1979-10-13,4,18681.541015625,223.606796264648,292,300,223.606796264648,100,200,1565.24755859375,100,223.606796264648,1200,11455,11455,11455,11455,11455
626,2085,465035,103379,"2680",9,1,1980-10-13,1999-10-13,1980-10-13,"2","1","1",63,2013-03-08,5,"3","0",47,52.3,1980-10-13,1980-10-13,5,18258.421875,447.213592529297,292,100,721.110229492188,100,500,1140.17541503906,447.213592529297,721.110229492188,984.885803222656,11834,4895,11834,11834,11834
627,2191,457747.11,98729.26,"1994",7,1,2004-10-13,2004-10-13,2004-10-13,"2","0","1",14,2010-07-01,2,"4","0",47,56.1,2004-10-13,2004-10-13,2,21818.5703125,1236.931640625,296,300,1360.14709472656,200,0,2915.47583007812,1431.78210449219,100,100,2087,2087,2087,2087,2087
628,2198,463176.7,103869.76,"1736",23,1,1981-10-13,1981-10-13,1981-10-13,"2","1","1",148,2012-09-18,4,"3","0",72.8,79.6,1981-10-13,2004-10-13,4,17225.5625,447.213592529297,301,200,670.820373535156,500,1170.46997070312,1077.03295898438,509.901947021484,721.110229492188,1140.17541503906,11298,11298,11298,2897,11298
629,2640,460867.41,103678.42,"1739",7,1,1964-10-13,1964-10-13,1964-10-13,"1","0","4",59,2012-04-20,3,"3","0",30.3,33.3,1964-10-13,1964-10-13,3,16943.435546875,100,305,300,670.820373535156,500,100,1236.931640625,282.842712402344,3059.41162109375,1664.33166503906,17356,17356,17356,17356,17356
630,2707,466140.22,101066.04,"1730",14,1,1985-10-13,1985-10-13,1985-10-13,"2","1","1",139,2010-03-02,2,"3","0",66.5,74.1,1985-10-13,1985-10-13,2,20799.279296875,223.606796264648,283,100,1315.29467773438,1204.15942382812,400,1360.14709472656,300,1780.44934082031,200,8906,8906,8906,8906,8906
631,2406,465032.85,101360.02,"1730",16,1,1969-10-13,2011-10-13,1998-10-13,"2","1","1",92,2010-09-15,6,"3","0",37.4,38.7,1969-10-13,1969-10-13,6,20238.576171875,223.606796264648,284,100,1780.44934082031,1700,400,989.949523925781,100,1802.77563476562,0,14947,14947,4355,14947,14947
632,2045,465290.69,100729.83,"1732",6,1,1976-10-13,2002-10-13,1976-10-13,"2","0","4",14,2010-04-04,3,"3","0",26.4,26.4,1976-10-13,1976-10-13,3,20902.87109375,100,285,100,2154.06591796875,2061.552734375,894.427185058594,640.312438964844,200,2308.67919921875,223.606796264648,12226,2730,12226,12226,12226
633,3287,462678.62,101536.27,"1737",7,1,2005-10-13,2005-10-13,2005-10-13,"2","1","1",21,2011-09-23,2,"3","0",39,48.1,2005-10-13,2005-10-13,2,19437.3359375,223.606796264648,297,200,2915.47583007812,2785.677734375,200,984.885803222656,100,2954.6572265625,509.901947021484,2171,2171,2171,2171,2171
634,3632,463517.76,100497.52,"1727",8,1,2005-10-13,2005-10-13,2005-10-13,"2","1","1",141,2011-07-21,1,"3","0",28.5,35.6,2005-10-13,2005-10-13,1,20591.50390625,141.421356201172,292,300,3140.06372070312,2906.88842773438,141.421356201172,447.213592529297,100,3214.03173828125,100,2107,2107,2107,2107,2107
635,1947,465817.94,101041.15,"1730",16,3,1981-10-13,1981-10-13,1981-10-13,"5","1","1",200,2012-07-13,7,"3","0",89.9,100.7,1981-10-13,1981-10-13,7,20786.775390625,200,286,0,1627.88208007812,1513.27453613281,500,1204.15942382812,400,1972.30834960938,200,11231,11231,11231,11231,11231
636,1906,463344,102305,"2636",8,1,1954-10-13,1991-10-13,1954-10-13,"5","0","1",36,2010-11-18,1,"3","0",71.6,84.4,1954-10-13,1954-10-13,1,18797.07421875,223.606796264648,297,100,1964.68823242188,1835.75598144531,600,1708.80078125,141.421356201172,1992.48583984375,1208.30456542969,20490,6976,20490,20490,20490
